latitude,longitude,land_use_label,distance_to_waterbody,distance_to_open_space,subzone,planning_area,region,elevation,temp_2024_04_07_min,temp_2024_04_07_max,temp_2024_04_07_median,temp_2024_04_08_min,temp_2024_04_08_max,temp_2024_04_08_median,temp_2024_04_09_min,temp_2024_04_09_max,temp_2024_04_09_median,temp_2024_04_10_min,temp_2024_04_10_max,temp_2024_04_10_median,Total_x,HDB Total,Condominiums & Other Apartments,Landed Properties_x,Other Dwellings_x,Floor_below_60,Floor_60-80,Floor_80-100,Floor_100-120,Floor_above_120,"Below $1,000","$1,000 - $1,999","$2,000 - $2,999","$3,000 - $3,999","$4,000 - $4,999","$5,000 - $5,999","$6,000 - $6,999","$7,000 - $7,999","$8,000 - $8,999","$9,000 - $9,999","$10,000 - 10,999","$11,000 - 11,999","$12,000 - $14,999","$15,000 & Over",tree cover,shrubland,grassland,cropland,built-up,bare / sparse vegetation,snow and ice,permanent water bodies,herbaceous wetland,mangroves,moss and lichen,min_ndvi,mean_ndvi,max_ndvi,avg_temp
1.450515793,103.8153393,OPEN SPACE,0.00194420935,0.0,SEMBAWANG NORTH,SEMBAWANG,NORTH REGION,18,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.21755644,29.87867939,34.53050026,31.47934081,27.33170599,32.17519363,31.04504651,"25,540","25,400",0,0,140,"1,040",220,"9,860","10,520","3,760","3,791","6,653","7,743","8,024","6,915","5,857","4,614","3,438","2,850","2,037","1,754","1,435","2,237","2,161",-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.72768138
1.426617715,103.7321565,SPORTS & RECREATION,0.004202692701,0.00316039584,LIM CHU KANG,LIM CHU KANG,NORTH REGION,8,28.02203868,28.88073591,28.45138729,26.73399283,29.31008452,28.32807244,27.65460516,30.26633113,28.90955005,26.36300846,27.97750434,27.65460516,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.33590374
1.433279078,103.7373717,OPEN SPACE,0.0007227282715,0.0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,10,27.16334145,28.02203868,28.02203868,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,27.9404207,26.04010928,27.65460516,27.00880681,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.72792172
1.45511748,103.8117565,ROAD,0.000907284023,0.001355981277,SENOKO SOUTH,SEMBAWANG,NORTH REGION,11,29.31008452,30.16878175,29.95410744,28.02203868,33.17422206,29.59438196,29.87867939,32.9798933,30.88359692,27.33170599,31.52939527,27.97750434,30,0,0,0,0,0,0,0,0,0,"3,791","6,653","7,743","8,024","6,915","5,857","4,614","3,438","2,850","2,037","1,754","1,435","2,237","2,161",-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.60239767
1.450693256,103.8292298,ROAD,0.001428394989,0.0007000776828,SEMBAWANG EAST,SEMBAWANG,NORTH REGION,10,28.45138729,29.31008452,29.31008452,28.02203868,30.16878175,29.31008452,27.65460516,30.88359692,30.26633113,27.33170599,31.2064961,27.97750434,"17,340","17,250",0,80,0,"2,880","2,870","7,800","3,700",80,"3,791","6,653","7,743","8,024","6,915","5,857","4,614","3,438","2,850","2,037","1,754","1,435","2,237","2,161",-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.21600113
1.434081753,103.7233912,AGRICULTURE,0.001824349508,1.35e-05,LIM CHU KANG,LIM CHU KANG,NORTH REGION,14,28.88073591,29.31008452,28.88073591,28.02203868,30.16878175,29.31008452,27.97750434,30.26633113,30.26633113,27.33170599,28.62330269,27.65460516,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.02793918
1.413110085,103.7263276,OPEN SPACE,0.0,0.0,LIM CHU KANG,LIM CHU KANG,NORTH REGION,0,27.16334145,28.02203868,27.80736437,27.16334145,28.88073591,27.9404207,27.00880681,29.49102765,27.9404207,26.04010928,27.65460516,27.00880681,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.67425315
1.435575746,103.8252474,WATERBODY,0.0,0.001387029556,SEMBAWANG SPRINGS,SEMBAWANG,NORTH REGION,10,28.88073591,29.31008452,28.88073591,28.02203868,31.88617621,29.40055609,27.33170599,31.42928635,30.26633113,27.33170599,31.2064961,28.30040351,"9,090",0,"6,740","1,920",440,80,370,"2,700","1,860","3,610","3,791","6,653","7,743","8,024","6,915","5,857","4,614","3,438","2,850","2,037","1,754","1,435","2,237","2,161",-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.21200666
1.414381975,103.7203128,AGRICULTURE,0.001937592834,0.0009527442196,LIM CHU KANG,LIM CHU KANG,NORTH REGION,16,28.88073591,29.31008452,29.31008452,28.02203868,30.26633113,29.09541021,27.33170599,31.42928635,30.26633113,27.33170599,31.52939527,27.81605475,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.12197015
1.399981477,103.8330562,ROAD,0.003861707034,0.0004108734719,LOWER SELETAR,YISHUN,NORTH REGION,25,27.16334145,28.02203868,28.02203868,26.73399283,28.88073591,27.9404207,27.00880681,29.49102765,28.13424657,26.04010928,27.65460516,27.00880681,"18,660","12,910","4,690","1,060",0,"1,430","2,540","7,140","6,000","1,560","7,834","17,867","18,736","16,675","13,441","11,615","8,184","6,424","5,009","3,872","2,973","2,222","3,320","4,025",244,0,177,6,78,17,0,331,1,0,0,0.07856358087,0.1820197595,0.278108721,27.77637819
1.420211551,103.8409333,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,0.002377998557,0.0008636994503,YISHUN SOUTH,YISHUN,NORTH REGION,19,28.45138729,30.16878175,29.52475883,28.02203868,33.60357067,30.21755644,30.26633113,34.14284852,31.2064961,27.33170599,31.85229445,30.88359692,"42,240","38,990","3,010",0,240,"1,210","4,560","10,840","13,390","12,010","7,834","17,867","18,736","16,675","13,441","11,615","8,184","6,424","5,009","3,872","2,973","2,222","3,320","4,025",-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.45810207
1.434367282,103.8356027,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,0.007296784397,0.001079865684,NORTHLAND,YISHUN,NORTH REGION,25,30.16878175,31.88617621,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.14284852,31.52939527,27.65460516,31.85229445,31.04504651,"28,000","27,910",0,0,80,940,"6,430","10,460","5,400","4,690","7,834","17,867","18,736","16,675","13,441","11,615","8,184","6,424","5,009","3,872","2,973","2,222","3,320","4,025",-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.75238867
1.364639414,103.9664674,RESIDENTIAL,0.007149572962,0.0007623722202,FLORA DRIVE,PASIR RIS,EAST REGION,25,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.65398287,26.04010928,35.69345547,32.17519363,26.04010928,32.17519363,31.52939527,"14,680",0,"11,110","3,240",320,380,680,"2,170","2,600","8,510","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",7,0,1,0,87,1,0,0,0,0,0,0.07975044495,0.1491572244,0.2228544515,31.99053561
1.36423238,103.9724702,RESIDENTIAL,0.005480740895,0.001295866375,LOYANG EAST,PASIR RIS,EAST REGION,25,28.45138729,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.47934081,27.33170599,32.17519363,31.04504651,"2,140",0,890,"1,230",20,0,0,60,0,"2,050","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",31,0,9,0,59,1,0,0,0,0,0,0.08484712292,0.1792649673,0.2799875709,30.73987505
1.375187255,103.968911,BUSINESS 2,0.00335052731,0.003618281254,LOYANG WEST,PASIR RIS,EAST REGION,12,34.03291929,34.89161652,34.03291929,27.59269006,34.89161652,31.42928635,26.04010928,36.46875895,31.42928635,26.04010928,32.82099198,31.69084486,220,0,0,0,220,0,0,0,0,0,"5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.14558421
1.360497197,103.9687152,RESIDENTIAL,0.008200260535,0.000682869598,FLORA DRIVE,PASIR RIS,EAST REGION,24,28.88073591,34.03291929,33.60357067,28.45138729,34.46226791,30.460157,26.04010928,34.918152,32.17519363,26.04010928,32.17519363,31.36794569,"14,680",0,"11,110","3,240",320,380,680,"2,170","2,600","8,510","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",7,0,1,0,87,1,0,0,0,0,0,0.07975044495,0.1491572244,0.2228544515,31.90171675
1.383081482,103.9727109,BUSINESS 2,0.001463189492,0.006692263792,LOYANG WEST,PASIR RIS,EAST REGION,8,34.03291929,34.89161652,34.46226791,26.73399283,34.89161652,32.74487344,26.04010928,36.46875895,30.26633113,26.04010928,33.14389116,31.52939527,220,0,0,0,220,0,0,0,0,0,"5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.25071694
1.370177313,103.9491409,RESERVE SITE,0.004739007608,0.0005337332878,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,16,28.45138729,29.31008452,28.88073591,27.59269006,33.17422206,29.49102765,29.87867939,31.42928635,30.26633113,27.65460516,31.2064961,27.97750434,"32,240","22,100","9,770",370,0,880,"1,670","4,900","7,300","17,490","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",44,0,4,2,94,4,0,5,0,0,0,0.0790243081,0.155940551,0.2404063271,29.15389976
1.372903753,103.955958,RESERVE SITE,0.002149584841,0.0005097854529,PASIR RIS DRIVE,PASIR RIS,EAST REGION,18,28.88073591,28.88073591,28.88073591,27.59269006,33.60357067,29.37970765,30.26633113,34.14284852,30.26633113,27.33170599,31.85229445,27.65460516,"54,420","52,700","1,720",0,10,790,0,770,"22,350","30,510","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",15,0,6,1,140,1,0,3,0,0,0,0.07728530094,0.1451316467,0.2157721108,29.04534496
1.378214235,103.9582943,RESIDENTIAL,0.006266144032,0.0008310792471,PASIR RIS PARK,PASIR RIS,EAST REGION,11,28.45138729,31.88617621,28.88073591,28.02203868,33.60357067,30.26633113,30.26633113,34.14284852,31.2064961,27.33170599,31.85229445,30.39924816,"7,620",0,"7,360",250,10,320,540,"1,520","2,450","2,780","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.18820283
1.379976737,103.9639312,RESIDENTIAL,0.002379050686,0.0007206543182,PASIR RIS PARK,PASIR RIS,EAST REGION,12,28.45138729,29.31008452,28.88073591,28.02203868,31.4568276,29.87867939,27.33170599,31.42928635,30.26633113,27.33170599,29.91489939,28.62330269,"7,620",0,"7,360",250,10,320,540,"1,520","2,450","2,780","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.41226228
1.37982582,103.9770481,BUSINESS 2,0.0007271308329,0.001691251785,LOYANG WEST,PASIR RIS,EAST REGION,12,33.60357067,34.03291929,33.81824498,28.02203868,34.89161652,31.04163461,26.04010928,35.69345547,32.12513916,26.04010928,32.17519363,31.52939527,220,0,0,0,220,0,0,0,0,0,"5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.12860351
1.332581675,103.968442,BUSINESS 2,0.00158013468,0.01021176193,XILIN,TAMPINES,EAST REGION,13,34.03291929,34.03291929,34.03291929,28.02203868,34.89161652,31.04163461,26.04010928,35.69345547,33.48192025,26.04010928,32.17519363,31.52939527,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,32.52146736
1.338531183,103.966369,BUSINESS PARK,0.002760780254,0.00639821488,XILIN,TAMPINES,EAST REGION,13,28.88073591,28.88073591,28.88073591,26.73399283,30.16878175,28.88073591,27.33170599,30.88359692,30.26633113,27.33170599,30.88359692,27.65460516,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,28.92060203
1.342442833,103.9687284,BUSINESS PARK,0.002319075127,0.003142520866,XILIN,TAMPINES,EAST REGION,17,28.88073591,28.88073591,28.88073591,27.59269006,29.49102765,28.88073591,27.33170599,30.65398287,30.07250526,27.33170599,28.62330269,27.65460516,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,28.87214556
1.330761621,103.9619578,BUSINESS 2,0.001094015512,0.007762790946,XILIN,TAMPINES,EAST REGION,8,33.17422206,34.03291929,33.60357067,27.59269006,34.46226791,30.26633113,26.04010928,35.30580373,32.17519363,26.04010928,32.17519363,31.2064961,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,31.81289788
1.348033301,103.964777,RESIDENTIAL,0.003389873105,0.001128040954,XILIN,TAMPINES,EAST REGION,17,30.16878175,30.16878175,30.16878175,28.02203868,34.03291929,30.16878175,29.87867939,31.52939527,31.2064961,27.33170599,31.52939527,28.62330269,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,30.04184057
1.371016819,103.964145,PLACE OF WORSHIP,0.0004147133726,0.0002380855246,LOYANG WEST,PASIR RIS,EAST REGION,14,28.45138729,30.16878175,30.16878175,28.02203868,33.60357067,29.73943314,30.26633113,31.81693809,31.2064961,27.33170599,31.52939527,28.62330269,220,0,0,0,220,0,0,0,0,0,"5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.93450342
1.36923175,103.9590644,PLACE OF WORSHIP,0.004772025422,0.0002794885118,PASIR RIS DRIVE,PASIR RIS,EAST REGION,20,30.16878175,30.16878175,30.16878175,28.02203868,33.60357067,30.21755644,29.87867939,34.14284852,31.31789122,27.97750434,31.85229445,30.39924816,"54,420","52,700","1,720",0,10,790,0,770,"22,350","30,510","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",15,0,6,1,140,1,0,3,0,0,0,0.07728530094,0.1451316467,0.2157721108,30.52586939
1.317711708,103.9659569,SPORTS & RECREATION,0.003159524292,0.001762174279,XILIN,TAMPINES,EAST REGION,12,28.88073591,28.88073591,28.88073591,26.73399283,29.31008452,28.45138729,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,28.619439
1.316552467,103.9773124,SPORTS & RECREATION,0.0006639384504,0.0003915126873,XILIN,TAMPINES,EAST REGION,11,28.88073591,28.88073591,28.88073591,27.16334145,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.33170599,27.97750434,27.65460516,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,28.72677616
1.337637196,103.9716936,BUSINESS 2,0.0002499502724,0.008775996301,XILIN,TAMPINES,EAST REGION,12,28.45138729,33.17422206,31.02747898,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.31789122,27.33170599,31.52939527,30.88359692,"1,760",0,"1,200",500,60,0,60,200,260,"1,190","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899,30.87382456
1.375858558,103.974616,BUSINESS 2,0.002136163202,0.001084433566,LOYANG WEST,PASIR RIS,EAST REGION,11,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.65398287,26.04010928,35.69345547,32.82099198,26.04010928,32.82099198,31.52939527,220,0,0,0,220,0,0,0,0,0,"5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.1519852
1.364357252,103.9583096,PARK,0.00484229198,0.0,PASIR RIS DRIVE,PASIR RIS,EAST REGION,13,28.88073591,28.88073591,28.88073591,27.59269006,30.16878175,29.40055609,27.33170599,31.04163461,30.26633113,27.33170599,31.2064961,27.65460516,"54,420","52,700","1,720",0,10,790,0,770,"22,350","30,510","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",15,0,6,1,140,1,0,3,0,0,0,0.07728530094,0.1451316467,0.2157721108,29.05055707
1.37167086,103.9717252,BUSINESS 2,0.000850784301,0.0003140647635,LOYANG WEST,PASIR RIS,EAST REGION,17,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.52939527,28.62330269,32.17519363,31.04504651,220,0,0,0,220,0,0,0,0,0,"5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.75238867
1.400483242,103.8486099,RESERVE SITE,0.006967057269,0.002780749616,LOWER SELETAR,YISHUN,NORTH REGION,15,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,27.98122969,27.33170599,29.87867939,28.32807244,26.68590763,27.65460516,27.33170599,"18,660","12,910","4,690","1,060",0,"1,430","2,540","7,140","6,000","1,560","7,834","17,867","18,736","16,675","13,441","11,615","8,184","6,424","5,009","3,872","2,973","2,222","3,320","4,025",244,0,177,6,78,17,0,331,1,0,0,0.07856358087,0.1820197595,0.278108721,27.9157617
1.366193805,103.9525667,UTILITY,0.0007009095702,0.001122388294,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,8,28.45138729,29.31008452,29.31008452,28.02203868,30.26633113,29.31008452,27.33170599,31.42928635,30.460157,27.33170599,31.52939527,27.97750434,"32,240","22,100","9,770",370,0,880,"1,670","4,900","7,300","17,490","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",44,0,4,2,94,4,0,5,0,0,0,0.0790243081,0.155940551,0.2404063271,29.2644576
1.346236679,103.9486607,RESERVE SITE,0.002536196187,0.0006446850773,TAMPINES EAST,TAMPINES,EAST REGION,22,30.16878175,30.16878175,30.16878175,28.02203868,30.59813037,30.16878175,27.65460516,31.52939527,30.26633113,27.65460516,31.2064961,28.4618531,"130,980","125,230","5,300",0,450,"5,560","21,310","15,190","43,570","44,920","10,239","19,330","17,248","19,714","16,078","12,917","8,953","7,887","6,103","4,864","4,045","3,474","5,856","7,842",67,0,14,1,352,3,0,1,0,0,0,0.08424772213,0.1521093073,0.2244978659,29.76643693
1.382263389,103.9517871,BEACH AREA,0.007467419801,4.08e-05,PASIR RIS PARK,PASIR RIS,EAST REGION,10,28.45138729,28.88073591,28.88073591,27.59269006,29.31008452,28.45138729,27.65460516,30.26633113,29.10337592,27.00880681,27.97750434,27.65460516,"7,620",0,"7,360",250,10,320,540,"1,520","2,450","2,780","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.52252607
1.375618917,103.9511959,RESIDENTIAL,0.001565553504,0.000594429532,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,10,28.88073591,28.88073591,28.88073591,27.59269006,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,"32,240","22,100","9,770",370,0,880,"1,670","4,900","7,300","17,490","5,604","8,239","9,396","10,370","8,790","7,826","5,773","4,549","3,966","3,592","3,184","2,385","4,308","6,743",44,0,4,2,94,4,0,5,0,0,0,0.0790243081,0.155940551,0.2404063271,28.72677616
1.35544963,103.8622137,RESIDENTIAL,0.003558876283,0.001086867363,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,23,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,31.42928635,26.04010928,35.69345547,31.42928635,26.04010928,32.82099198,31.52939527,"36,080","19,550","1,110","14,850",560,"1,950","3,860","8,390","2,260","19,030","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",27,0,7,0,270,1,0,0,0,0,0,0.07003473685,0.1265446881,0.1906481818,31.99788466
1.345669604,103.8612735,RESIDENTIAL,0.002628014646,0.002817747066,LORONG CHUAN,SERANGOON,NORTH-EAST REGION,18,28.88073591,34.03291929,33.60357067,28.02203868,34.46226791,30.460157,26.68590763,35.30580373,31.80223999,26.68590763,32.17519363,31.2064961,"8,490",0,"4,210","4,190",90,90,60,410,"1,010","6,830","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.76811594
1.346771829,103.8660973,RESIDENTIAL,0.001770049729,0.001160769325,LORONG CHUAN,SERANGOON,NORTH-EAST REGION,19,33.60357067,34.03291929,34.03291929,28.02203868,34.89161652,31.65773128,26.04010928,35.69345547,31.42928635,26.04010928,32.17519363,31.52939527,"8,490",0,"4,210","4,190",90,90,60,410,"1,010","6,830","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.16233305
1.361729039,103.8664432,RESIDENTIAL,0.002946053568,0.0008941404586,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,23,34.03291929,34.03291929,34.03291929,28.02203868,34.89161652,32.3017542,26.04010928,35.69345547,31.42928635,26.04010928,32.17519363,31.52939527,"36,080","19,550","1,110","14,850",560,"1,950","3,860","8,390","2,260","19,030","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",27,0,7,0,270,1,0,0,0,0,0,0.07003473685,0.1265446881,0.1906481818,32.32333878
1.363342667,103.8609289,RESIDENTIAL,0.00281331291,0.0009297509767,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,19,34.03291929,34.89161652,34.03291929,26.73399283,34.89161652,31.42928635,26.04010928,35.69345547,30.07250526,26.04010928,32.17519363,31.52939527,"36,080","19,550","1,110","14,850",560,"1,950","3,860","8,390","2,260","19,030","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",27,0,7,0,270,1,0,0,0,0,0,0.07003473685,0.1265446881,0.1906481818,31.76602654
1.355208046,103.8667474,RESIDENTIAL,0.0004533718576,0.001022589636,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,19,30.16878175,33.17422206,31.88617621,28.02203868,34.03291929,30.26633113,29.87867939,34.918152,31.52939527,27.65460516,32.17519363,31.04504651,"36,080","19,550","1,110","14,850",560,"1,950","3,860","8,390","2,260","19,030","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",27,0,7,0,270,1,0,0,0,0,0,0.07003473685,0.1265446881,0.1906481818,31.18173728
1.36697651,103.8645893,RESIDENTIAL,0.005449328504,0.002407927667,SERANGOON GARDEN,SERANGOON,NORTH-EAST REGION,12,34.03291929,34.89161652,34.03291929,27.59269006,34.89161652,31.81693809,26.04010928,35.69345547,30.07250526,26.04010928,32.82099198,31.52939527,"36,080","19,550","1,110","14,850",560,"1,950","3,860","8,390","2,260","19,030","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",27,0,7,0,270,1,0,0,0,0,0,0.07003473685,0.1265446881,0.1906481818,31.86293948
1.351161269,103.8641262,RESIDENTIAL,0.00104736981,0.001888930659,LORONG CHUAN,SERANGOON,NORTH-EAST REGION,24,30.16878175,33.60357067,31.02747898,28.45138729,34.03291929,30.26633113,29.87867939,34.53050026,31.52939527,28.62330269,32.82099198,31.2064961,"8,490",0,"4,210","4,190",90,90,60,410,"1,010","6,830","3,740","7,518","6,247","6,299","5,600","5,431","3,878","3,426","3,052","2,427","2,490","1,674","3,627","8,149",-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.00742537
1.416643425,103.7769784,ROAD,0.005966781618,0.0,MANDAI WEST,MANDAI,NORTH REGION,31,28.02203868,28.45138729,28.02203868,27.16334145,28.88073591,27.98122969,27.33170599,29.87867939,28.32807244,26.36300846,27.65460516,27.33170599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.9157617
1.42464465,103.823824,RESIDENTIAL,0.004969437172,0.002922977954,MANDAI ESTATE,MANDAI,NORTH REGION,29,28.88073591,29.31008452,28.88073591,27.59269006,31.4568276,29.31008452,27.33170599,30.65398287,30.26633113,27.33170599,30.88359692,27.65460516,"2,090",0,"1,300",730,60,0,10,160,370,"1,490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,0,0,0.08087929532,0.187721729,0.2789516231,29.02793918
1.382765169,103.7411826,RESERVE SITE,0.001197404975,0.0002051290951,PENG SIANG,CHOA CHU KANG,WEST REGION,25,28.88073591,30.16878175,28.88073591,28.02203868,31.88617621,29.49102765,27.33170599,31.2064961,30.26633113,27.33170599,31.2064961,27.65460516,"34,720","33,010","1,480",0,230,410,720,"6,540","19,030","7,800","7,809","13,627","14,344","14,563","13,038","10,682","7,598","6,128","5,104","3,787","3,255","2,618","3,802","4,766",13,0,5,0,70,1,0,1,0,0,0,0.07057100677,0.1704971195,0.2752134785,29.07317496
